#time,pitch,yaw,roll,x,y,z
15500,5.262117614739194,0.0,-149.28445766277613,509.2634856720317,107.78076043444331,663.3810534021707
15600,4.904598565316972,0.0,-151.83097202429957,511.07035497081665,107.43406759023772,662.7969675200724
15700,4.505880359234824,0.0,-154.43208485199548,512.9009278874544,107.04543303190395,662.1668731177054
15800,4.069727153977077,0.0,-157.08267422722813,514.752487663256,106.61777358640056,661.4924360524594
15900,3.599903107028057,0.0,-159.77761823136166,516.6223175395334,106.15400608068609,660.775322181724
16000,3.1001723758720905,0.0,-162.51179494576027,518.5077007575975,105.65704734171909,660.0171973628891
16100,2.574299117993501,0.0,-165.28008245178816,520.40592055876,105.12981419645809,659.2197274533439
16200,2.0260474908766164,0.0,-168.07735883080957,522.3142601843322,104.57522347186162,658.384578310478
16300,1.4591816520057646,0.0,-170.89850216418859,524.230002875625,103.99619199488822,657.5134157916809
16400,0.877465758865267,0.0,-173.73839053328948,526.1504318739505,103.39563659249646,656.6079057543425
16500,0.284663968939455,0.0,-176.5919020194764,528.0728304206198,102.77647409164487,655.6697140558521
16600,-0.31545956028735134,0.0,-179.45391470411357,529.994481756944,102.141621319292,654.7005065535994
16700,-0.9191406713308194,0.0,-182.31930666856522,531.9126691242348,101.49399510239631,653.7019491049739
16800,-1.5226152067066283,0.0,-185.18295599419548,533.8246757638035,100.83651226791645,652.6757075673653
16900,-2.1221190089304476,0.0,-188.03974076236852,535.7277849169614,100.17208964281089,651.623447798163
17000,-2.7138879205179545,0.0,-190.88453905444862,537.6192798250199,99.5036440540382,650.5468356547567
17100,-3.2941577839848253,0.0,-193.7122289517999,539.4964437292906,98.8340923285569,649.447536994536
17200,-3.8591644418467244,0.0,-196.51768853578653,541.3565598710846,98.16635129332559,648.3272176748906
17300,-4.405143736619336,0.0,-199.29579588777273,543.1969114917134,97.50333777530274,647.1875435532096
17400,-4.928331510818328,0.0,-202.04142908912274,545.0147818324882,96.8479686014469,646.0301804868831
17500,-5.424963606959374,0.0,-204.74946622120072,546.8074541347207,96.20316059871665,644.8567943333003
17600,-5.891275867558152,0.0,-207.41478536537085,548.5722116397219,95.57183059407049,643.669050949851
17700,-6.323504135130335,0.0,-210.03226460299732,550.3063375888036,94.956895414467,642.4686161939248
17800,-6.717884252191595,0.0,-212.59678201544432,552.0071152232767,94.36127188686467,641.2571559229111
17900,-7.070652061257608,0.0,-215.10321568407608,553.671827784453,93.7878768382221,640.0363359941997
18000,-7.378043404844041,0.0,-217.5464436902567,555.2977585136437,93.23962709549778,638.8078222651798
18100,-7.636294125466575,0.0,-219.92134411535056,556.8821906521603,92.71943948565027,637.5732805932414
18200,-7.841640065640888,0.0,-222.22279504072168,558.4224074413137,92.23023083563808,636.3343768357739
18300,-7.990317067882649,0.0,-224.44567454773426,559.9156921224157,91.77491797241981,635.092776850167
18400,-8.078560974707527,0.0,-226.58486071775255,561.3593279367777,91.35641772295396,633.8501464938098
18500,-8.102607628631203,0.0,-228.63523163214074,562.7505981257112,90.97764691419911,632.6081516240926
18600,-8.058692872169347,0.0,-230.59166537226304,564.086785930527,90.64152237311373,631.3684580984043
18700,-7.943052547837633,0.0,-232.44904001948353,565.365174592537,90.35096092665643,630.132731774135
18800,-7.7519224981517345,0.0,-234.20223365516654,566.5830473530523,90.10887940178571,628.9026385086739
18900,-7.48153856562733,0.0,-235.84612436067613,567.7376874533845,89.91819462546013,627.6798441594109
19000,-7.128136592780091,0.0,-237.37559021737664,568.826378134845,89.78182342463823,626.4660145837353
19100,-6.687952422125686,0.0,-238.78550930663212,569.8464026387447,89.70268262627852,625.2628156390368
19200,-6.157221896179799,0.0,-240.0707597098069,570.7950442063956,89.68368905733958,624.071913182705
19300,-5.532180857458094,0.0,-241.22621950826505,571.6695860791087,89.72775954477993,622.8949730721296
19400,-4.809065148476251,0.0,-242.2467667833708,572.4673114981954,89.83781091555811,621.7336611646998
19500,-3.984110611749945,0.0,-243.12727961648835,573.1855037049671,90.01675999663266,620.5896433178056
19600,-3.053553089794843,0.0,-243.86263608898196,573.8214459407354,90.26752361496214,619.4645853888361
19700,-2.0136284251266243,0.0,-244.44771428221568,574.3724214468114,90.59301859750508,618.3601532351813
19800,-0.8605724602609623,0.0,-244.8773922775538,574.8357134645065,90.99616177121999,617.2780127142306
19900,0.4093789622864533,0.0,-245.14654815636052,575.2086052351324,91.47986996306547,616.2198296833737
