#time,pitch,yaw,roll,x,y,z
20700,32.65845517806858,19.11616057389234,104.37593342848551,-520.5030421927627,110.3719619245014,259.9729185289136
20800,32.97082198820347,19.12927135045253,106.85988310859585,-520.6546820625196,110.57604145853898,258.80039384104225
20900,33.2675364139326,19.079173653826086,109.40235913341952,-520.7680226395477,110.79022536905504,257.5731413084383
21000,33.54899905934842,18.968897816021904,111.99773106628612,-520.844737172752,111.01379648614028,256.29512118933394
21100,33.815610528543296,18.801474169048845,114.64036847052529,-520.8864989110386,111.24603763988614,254.9702937419613
21200,34.06777142560968,18.57993304491579,117.32464090946658,-520.8949811033126,111.48623166038281,253.60261922455263
21300,34.30588235463998,18.30730477563162,120.04491794643965,-520.8718569984794,111.733661377722,252.19605789534
21400,34.530343919726604,17.986619693205203,122.79556914477402,-520.8187998454446,111.98760962199381,250.75457001255563
21500,34.74155672496198,17.62090812964543,125.5709640677994,-520.7374828931133,112.24735922328965,249.28211583443158
21600,34.93992137443852,17.213200416961154,128.36547227884526,-520.6295793903912,112.51219301170045,247.7826556192001
21700,35.12583847224866,16.766526887161273,131.17346334124136,-520.4967625861835,112.78139381731678,246.2601496250933
21800,35.2997086224848,16.28391787225465,133.98930681831715,-520.340705729396,113.05424447022942,244.71855811034334
21900,35.461932429239354,15.768403704250165,136.80737227340236,-520.1630820689337,113.33002780052985,243.16184133318296
22000,35.612910496604755,15.223014715156696,139.6220292698265,-519.9655648537023,113.60802663830862,241.59395955184266
22100,35.75304342867325,14.650781236983114,142.42764737091926,-519.7498273326071,113.88752381365703,240.01887302455697
22200,35.88273182953775,14.054733601738302,145.21859614001016,-519.5175427545536,114.16780215666532,238.44054200955537
22300,36.00237630329018,13.437902141431135,147.9892451404288,-519.270384368447,114.44814449742472,236.86292676507202
22400,36.11237745402312,12.80331718807048,150.73396393550485,-519.0100254231932,114.72783366602573,235.28998754933858
22500,36.21313588582876,12.15400907366522,153.44712208856788,-518.7381391676971,115.00615249256,233.72568462058703
22600,36.3050522028002,11.49300813022424,156.12308916294748,-518.4563988508646,115.28238380711811,232.17397823704965
22700,36.38852700902919,10.823344689756404,158.75623472197327,-518.1664777216008,115.55581043979143,230.63882865695848
22800,36.46396090860835,10.148049084270584,161.34092832897485,-517.8700490288089,115.82571522066931,229.124196138547
22900,36.531754505629806,9.470151645775672,163.87153954728186,-517.568786021399,116.09138097984425,227.63404094004437
23000,36.5923084041869,8.792682706280535,166.3424379402238,-517.264361948274,116.35209054740659,226.17232331968444
23100,36.64602320837112,8.118672597794049,168.74799307113034,-516.9584500583395,116.60712675344726,224.74300353569998
23200,36.69329952227483,7.451151652325094,171.0825745033311,-516.6527236005008,116.85577242805749,223.35004184632265
23300,36.73453794999155,6.793150201882532,173.34055180015574,-516.3488558236668,117.09731040132749,221.99739850978452
23400,36.770139095612585,6.147698578475264,175.51629452493364,-516.0485199767348,117.33102350334853,220.68903378431776
23500,36.80050356323074,5.517827114112148,177.60417224099461,-515.7533893086168,117.55619456421152,219.4289079281546
23600,36.82603195693818,4.906566140802062,179.5985545116682,-515.4651370682163,117.77210641400683,218.2209811995271
23700,36.847124880828034,4.3169459905538865,181.49381090028396,-515.1854365044387,117.97804188282683,217.06921385666743
23800,36.864182938992016,3.751996995376498,183.28431097017264,-514.9159608661898,118.17328380076043,215.97756615780884
23900,36.877606735522775,3.214749487278776,184.9644242846606,-514.6583834023749,118.35711499790065,214.94999836118149
24000,36.88779687451274,2.7082337982695783,186.5285204070818,-514.4143773618991,118.52881830433674,213.99047072501784
24100,36.895153960054,2.2354802603578072,187.97096890076128,-514.1856159936683,118.68767655016022,213.10294350755072
24200,36.900078596239766,1.7995192055523144,189.2861393290322,-513.9737725465876,118.83297256546159,212.29137696701338
24300,36.90297138716181,1.4033809658619985,190.4684012552229,-513.7805202695624,118.96398918033239,211.55973136163624
24400,36.904232936912905,1.0500958732957193,191.51212424266373,-513.6075324114983,119.08000922486325,210.9119669496521
24500,36.90426384958512,0.7426942598623587,192.41167785468295,-513.4564822213008,119.18031552914539,210.35204398929272
24600,36.903464729270844,0.484206457570796,193.16143165461077,-513.329042947875,119.26419092326887,209.88392273879094
24700,36.902236180062985,0.277662798429898,193.7557552057765,-513.2268878401268,119.33091823732528,209.5115634563787
24800,36.90097880605357,0.1260936144485517,194.18901807151042,-513.1516901469611,119.37978030140529,209.23892640028774
24900,36.90009321133508,0.032529237635625326,194.4555898151415,-513.1051231172838,119.41005994559995,209.0699718287509
