#time,pitch,yaw,roll,x,y,z
9300,10.068212022228215,154.32878837447777,28.27295423861092,615.1744989428995,90.51297125757623,-66.61488793733926
9400,10.730541670483365,156.3009601690011,28.835134259020904,613.6673219337983,90.63174660007058,-66.40024420176354
9500,11.433861310110446,157.96622297054284,29.300551867649407,612.1688372173658,90.77556203039782,-66.17680491718161
9600,12.179162101714462,159.3077472910023,29.664172672094452,610.6794674214523,90.9452106771429,-65.94467136190266
9700,12.967435205900411,160.30870364227857,29.92096227995403,609.1996351739084,91.14148566889068,-65.70394481423584
9800,13.799671783273304,160.95226253627078,30.065886298826133,607.7297631025847,91.36518013422618,-65.45472655249031
9900,14.676862994438157,161.2215944848782,30.093910336308788,606.2702738353319,91.61708720173432,-65.19711785497532
10000,15.600000000000001,161.09987,30.0,604.82159,91.898,-64.93122
10100,16.269324850689976,160.82514101441714,29.869398593702236,603.8343469528841,92.11201582738256,-64.73861479607928
10200,16.993386212185648,160.44053618091385,29.69088422007994,602.852479524458,92.34779258508665,-64.53166705080636
10300,17.76958110243233,159.94933786188722,29.466253994198794,601.8757702794903,92.60443931897888,-64.31099558884208
10400,18.595306539375365,159.35482841973425,29.19730503112448,600.9040017827492,92.88106507492598,-64.07721923484732
10500,19.46795954096008,158.6602902168519,28.88583444592269,599.9369565990033,93.17677889879462,-63.83095681348289
10600,20.384937125131827,157.86900561563732,28.533639353659105,598.9744172930211,93.49068983645151,-63.57282714940966
10700,21.343636309835915,156.9842569784874,28.14251686939942,598.0161664295707,93.8219069337633,-63.30344906728843
10800,22.341454113017683,156.00932666779923,27.714264108209314,597.0619865734205,94.16953923659669,-63.023441391780054
10900,23.37578755262249,154.94749704596978,27.250678185154463,596.1116602893393,94.5326957908184,-62.73342294754539
11000,24.44403364659563,153.8020504753962,26.753556215300573,595.1649701420952,94.91048564229504,-62.43401255924526
11100,25.543589412882483,152.57626931847534,26.224695313713312,594.2216986964563,95.30201783689336,-62.12582905154049
11200,26.671851869428323,151.27343593760435,25.66589259545838,593.2816285171916,95.70640142048003,-61.80949124909194
11300,27.82621803417855,149.89683269518017,25.078945175601454,592.3445421690692,96.12274543892174,-61.48561797656047
11400,29.004084925078438,148.44974195359984,24.465650169208224,591.4102222168575,96.55015893808519,-61.15482805860687
11500,30.20284956007334,146.93544607526047,23.827804691344383,590.478451225325,96.98775096383702,-60.81774031989201
11600,31.419908957108625,145.35722742255894,23.1672058570756,589.5490117592399,97.43463056204396,-60.474973585076725
11700,32.652660134129576,143.71836835789242,22.485650781467577,588.6216863833706,97.88990677857267,-60.127146678821866
11800,33.89850010908154,142.02215124365776,21.78493657958599,587.6962576624858,98.35268865928983,-59.774878425788245
11900,35.154825899909895,140.27185844225215,21.066860366496527,586.772508161354,98.82208525006217,-59.41878765063674
12000,36.41903452455992,138.47077231607247,20.333219257264872,585.850220444743,99.29720559675636,-59.05949317802815
12100,37.68852300097696,136.62217522751584,19.585810366956718,584.9291770774215,99.77715874523903,-58.69761383262334
12200,38.96068834710634,134.72934953897928,18.82643081063775,584.009160624158,100.26105374137694,-58.33376843908313
12300,40.232927580893445,132.79557761285974,18.056877703373647,583.0899536497209,100.74799963103675,-57.968575822068395
12400,41.502637720283545,130.82414181155434,17.2789481602301,582.1713387188784,101.23710546008513,-57.60265480623994
12500,42.76721578322201,128.81832449746,16.4944392962728,581.253098396399,101.7274802743888,-57.23662421625862
12600,44.02405878765418,126.78140803297379,15.705148226567417,580.3350152470514,102.21823311981439,-56.87110287678527
12700,45.27056375152536,124.71667478049272,14.912872066179645,579.4168718356034,102.70847304222866,-56.50670961248074
